"","Year","Week","Density","Station_ID","Species","station_week"
"47","1986",24,3618.711386,"C6","BOSMINA (BOSMINA) LONGIROSTRIS",5
"48","1986",24,176.5225066,"C6","CHYDORUS SPHAERICUS",5
"49","1986",24,264.7837599,"C6","DAPHNIA (DAPHNIA) RETROCURVA",5
"50","1986",24,706.0900265,"C6","EUBOSMINA (EUBOSMINA) COREGONI",5
"51","1986",24,264.7837599,"C6","DIACYCLOPS BICUSPIDATUS THOMASI",5
"52","1986",24,88.26125331,"C6","ACANTHOCYCLOPS VERNALIS COMPLEX",5
"53","1986",24,88.26125331,"C6","MESOCYCLOPS EDAX",5
"54","1986",24,1096.516276,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",5
"55","1986",24,91.37635637,"C9","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"56","1986",24,456.8817818,"C9","DAPHNIA (DAPHNIA) RETROCURVA",5
"57","1986",24,913.7635637,"C9","EUBOSMINA (EUBOSMINA) COREGONI",5
"58","1986",24,182.7527127,"C9","LEPTODIAPTOMUS MINUTUS",5
"59","1986",24,91.37635637,"C9","LEPTODIAPTOMUS SICILIS",5
"60","1986",24,91.37635637,"C9","EPISCHURA LACUSTRIS COPEPODID",5
"61","1986",24,91.37635637,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",5
"62","1986",24,91.37635637,"C9","MESOCYCLOPS EDAX",5
"63","1986",24,127.8772379,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",5
"64","1986",24,127.8772379,"K42","EUBOSMINA (EUBOSMINA) COREGONI",5
"65","1986",24,191.8158568,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",5
"66","1986",24,113.7495962,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",5
"67","1986",24,227.4991924,"K45","EUBOSMINA (EUBOSMINA) COREGONI",5
"68","1986",24,113.7495962,"K45","LEPTODIAPTOMUS SICILIS",5
"69","1986",24,227.4991924,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",5
"70","1986",24,286.1599048,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",5
"71","1986",24,763.0930795,"S15","EUBOSMINA (EUBOSMINA) COREGONI",5
"72","1986",24,286.1599048,"S15","LEPTODIAPTOMUS SICILIS",5
"73","1986",24,381.5465398,"S15","DIACYCLOPS BICUSPIDATUS THOMASI",5
"74","1986",24,286.1599048,"S15","MESOCYCLOPS EDAX",5
"75","1986",24,95.38663494,"S15","TROPOCYCLOPS PRASINUS PRASINUS",5
"76","1986",27,1805.1,"C6","CERIODAPHNIA LACUSTRIS",5
"77","1986",27,1083,"C6","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"78","1986",27,12996.4,"C6","DAPHNIA (DAPHNIA) RETROCURVA",5
"79","1986",27,7581.2,"C6","EUBOSMINA (EUBOSMINA) COREGONI",5
"80","1986",27,22382.7,"C6","BOSMINA (BOSMINA) LONGIROSTRIS",5
"81","1986",27,361,"C6","LEPTODIAPTOMUS MINUTUS",5
"82","1986",27,722,"C6","SKISTODIAPTOMUS OREGONENSIS",5
"83","1986",27,1805.1,"C6","DIACYCLOPS BICUSPIDATUS THOMASI",5
"84","1986",27,722,"C6","MESOCYCLOPS EDAX",5
"85","1986",27,63.6,"K45","CERIODAPHNIA SP.",5
"86","1986",27,190.8,"K45","CHYDORUS SPHAERICUS",5
"87","1986",27,572.5,"K45","EUBOSMINA (EUBOSMINA) COREGONI",5
"88","1986",27,699.7,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",5
"89","1986",27,63.6,"K45","LEPTODIAPTOMUS MINUTUS",5
"90","1986",27,63.6,"K45","SKISTODIAPTOMUS OREGONENSIS",5
"91","1986",27,1272.3,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",5
"92","1986",27,190.8,"K45","MESOCYCLOPS EDAX",5
"93","1986",27,2959.9,"S15","EUBOSMINA (EUBOSMINA) COREGONI",5
"94","1986",27,1151.1,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",5
"95","1986",27,328.9,"S15","LEPTODIAPTOMUS MINUTUS",5
"96","1986",27,164.4,"S15","SKISTODIAPTOMUS OREGONENSIS",5
"97","1986",27,822.2,"S15","DIACYCLOPS BICUSPIDATUS THOMASI",5
"98","1986",27,164.4,"S15","ACANTHOCYCLOPS VERNALIS COMPLEX",5
"99","1986",27,164.4,"S15","MESOCYCLOPS EDAX",5
"100","1986",27,228.9901534,"C9","DAPHNIA (DAPHNIA) RETROCURVA",5
"101","1986",27,5129.426334,"C9","EUBOSMINA (EUBOSMINA) COREGONI",5
"102","1986",27,2407.689912,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",5
"103","1986",27,942.1395308,"C9","LEPTODIAPTOMUS MINUTUS",5
"104","1986",27,137.3940921,"C9","SKISTODIAPTOMUS OREGONENSIS",5
"105","1986",27,45.79803068,"C9","EPISCHURA LACUSTRIS",5
"106","1986",27,2198.325572,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",5
"107","1986",27,137.3940921,"C9","MESOCYCLOPS EDAX",5
"108","1986",27,52.72871078,"K42","CHYDORUS SPHAERICUS",5
"109","1986",27,1757.623693,"K42","EUBOSMINA (EUBOSMINA) COREGONI",5
"110","1986",27,1476.403902,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",5
"111","1986",27,52.72871078,"K42","LEPTODIAPTOMUS MINUTUS",5
"112","1986",27,52.72871078,"K42","LEPTODIAPTOMUS SICILIS",5
"113","1986",27,2390.368222,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",5
"114","1986",27,421.8296863,"K42","MESOCYCLOPS EDAX",5
"115","1986",30,1379.310345,"C9","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",4
"116","1986",30,567.9513185,"C9","DAPHNIA (DAPHNIA) RETROCURVA",4
"117","1986",30,6977.687627,"C9","EUBOSMINA (EUBOSMINA) COREGONI",4
"118","1986",30,405.6795132,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",4
"119","1986",30,405.6795132,"C9","LEPTODIAPTOMUS MINUTUS",4
"120","1986",30,162.2718053,"C9","SKISTODIAPTOMUS OREGONENSIS",4
"121","1986",30,81.13590264,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",4
"122","1986",30,2109.533469,"C9","MESOCYCLOPS EDAX",4
"123","1986",30,56,"K45","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",4
"124","1986",30,112,"K45","DAPHNIA (DAPHNIA) RETROCURVA",4
"125","1986",30,1343.8,"K45","EUBOSMINA (EUBOSMINA) COREGONI",4
"126","1986",30,2015.7,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",4
"127","1986",30,168,"K45","LEPTODIAPTOMUS MINUTUS",4
"128","1986",30,56,"K45","SKISTODIAPTOMUS OREGONENSIS",4
"129","1986",30,671.9,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",4
"130","1986",30,224,"K45","MESOCYCLOPS EDAX",4
"131","1986",30,176.8,"S15","CERIODAPHNIA LACUSTRIS",4
"132","1986",30,265.3,"S15","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",4
"133","1986",30,1945.2,"S15","EUBOSMINA (EUBOSMINA) COREGONI",4
"134","1986",30,795.8,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",4
"135","1986",30,265.3,"S15","LEPTODIAPTOMUS MINUTUS",4
"136","1986",30,707.3,"S15","DIACYCLOPS BICUSPIDATUS THOMASI",4
"137","1986",30,442.1,"S15","MESOCYCLOPS EDAX",4
"138","1986",30,34.21515739,"K42","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",4
"139","1986",30,1322.992701,"K42","EUBOSMINA (EUBOSMINA) COREGONI",4
"140","1986",30,68.43031478,"K42","HOLOPEDIUM GIBBERUM",4
"141","1986",30,2463.50365,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",4
"142","1986",30,171.075787,"K42","LEPTODIAPTOMUS MINUTUS",4
"143","1986",30,34.21515739,"K42","EPISCHURA LACUSTRIS",4
"144","1986",30,1961.678832,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",4
"145","1986",30,273.7226277,"K42","MESOCYCLOPS EDAX",4
"146","1986",32,434,"C6","CERIODAPHNIA LACUSTRIS",5
"147","1986",32,2386.8,"C6","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"148","1986",32,7160.3,"C6","DAPHNIA (DAPHNIA) RETROCURVA",5
"149","1986",32,10198,"C6","EUBOSMINA (EUBOSMINA) COREGONI",5
"150","1986",32,434,"C6","DIAPHANOSOMA BIRGEI",5
"151","1986",32,1084.9,"C6","BOSMINA (BOSMINA) LONGIROSTRIS",5
"152","1986",32,867.9,"C6","LEPTODIAPTOMUS MINUTUS",5
"153","1986",32,867.9,"C6","SKISTODIAPTOMUS OREGONENSIS",5
"154","1986",32,4990.5,"C6","MESOCYCLOPS EDAX",5
"155","1986",32,405.7,"C9","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"156","1986",32,1521.3,"C9","DAPHNIA (DAPHNIA) RETROCURVA",5
"157","1986",32,2535.5,"C9","EUBOSMINA (EUBOSMINA) COREGONI",5
"158","1986",32,101.4,"C9","LEPTODORA KINDTII",5
"159","1986",32,1622.7,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",5
"160","1986",32,1014.2,"C9","LEPTODIAPTOMUS MINUTUS",5
"161","1986",32,202.8,"C9","SKISTODIAPTOMUS OREGONENSIS",5
"162","1986",32,608.5,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",5
"163","1986",32,1014.2,"C9","MESOCYCLOPS EDAX",5
"164","1986",32,14.8,"K42","CHYDORUS SPHAERICUS",5
"165","1986",32,73.8,"K42","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"166","1986",32,103.3,"K42","DAPHNIA (DAPHNIA) RETROCURVA",5
"167","1986",32,309.8,"K42","EUBOSMINA (EUBOSMINA) COREGONI",5
"168","1986",32,501.6,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",5
"169","1986",32,29.5,"K42","LEPTODIAPTOMUS MINUTUS",5
"170","1986",32,103.3,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",5
"171","1986",32,44.3,"K42","MESOCYCLOPS EDAX",5
"172","1986",32,447.9,"K45","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"173","1986",32,410.6,"K45","DAPHNIA (DAPHNIA) RETROCURVA",5
"174","1986",32,783.9,"K45","EUBOSMINA (EUBOSMINA) COREGONI",5
"175","1986",32,37.3,"K45","HOLOPEDIUM GIBBERUM",5
"176","1986",32,1082.5,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",5
"177","1986",32,149.3,"K45","LEPTODIAPTOMUS MINUTUS",5
"178","1986",32,149.3,"K45","SKISTODIAPTOMUS OREGONENSIS",5
"179","1986",32,37.3,"K45","EPISCHURA LACUSTRIS",5
"180","1986",32,224,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",5
"181","1986",32,224,"K45","MESOCYCLOPS EDAX",5
"182","1986",32,181.5,"S15","CERIODAPHNIA LACUSTRIS",5
"183","1986",32,816.7,"S15","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"184","1986",32,363,"S15","DAPHNIA (DAPHNIA) RETROCURVA",5
"185","1986",32,1633.4,"S15","EUBOSMINA (EUBOSMINA) COREGONI",5
"186","1986",32,1724.1,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",5
"187","1986",32,726,"S15","LEPTODIAPTOMUS MINUTUS",5
"188","1986",32,181.5,"S15","SKISTODIAPTOMUS OREGONENSIS",5
"189","1986",32,90.7,"S15","DIACYCLOPS BICUSPIDATUS THOMASI",5
"190","1986",32,907.4,"S15","MESOCYCLOPS EDAX",5
"191","1986",32,181.5,"S15","TROPOCYCLOPS PRASINUS PRASINUS",5
"192","1986",34,246.3300517,"C6","CERIODAPHNIA SP.",5
"193","1986",34,11577.51243,"C6","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"194","1986",34,10592.19222,"C6","DAPHNIA (DAPHNIA) RETROCURVA",5
"195","1986",34,1477.98031,"C6","EUBOSMINA (EUBOSMINA) COREGONI",5
"196","1986",34,492.6601034,"C6","HOLOPEDIUM GIBBERUM",5
"197","1986",34,492.6601034,"C6","DIAPHANOSOMA BIRGEI",5
"198","1986",34,1724.310362,"C6","LEPTODIAPTOMUS MINUTUS",5
"199","1986",34,738.9901552,"C6","MESOCYCLOPS EDAX",5
"200","1986",34,306.1530643,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",5
"201","1986",34,5663.831689,"C9","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"202","1986",34,1530.765321,"C9","DAPHNIA (DAPHNIA) RETROCURVA",5
"203","1986",34,1683.841854,"C9","EUBOSMINA (EUBOSMINA) COREGONI",5
"204","1986",34,306.1530643,"C9","DIAPHANOSOMA BIRGEI",5
"205","1986",34,153.0765321,"C9","LEPTODIAPTOMUS MINUTUS",5
"206","1986",34,153.0765321,"C9","SKISTODIAPTOMUS OREGONENSIS",5
"207","1986",34,153.0765321,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",5
"208","1986",34,918.4591929,"C9","MESOCYCLOPS EDAX",5
"209","1986",34,153.0765321,"C9","TROPOCYCLOPS PRASINUS PRASINUS",5
"210","1986",34,375.9332543,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",5
"211","1986",34,125.3110848,"K42","CERIODAPHNIA SP.",5
"212","1986",34,125.3110848,"K42","CHYDORUS SPHAERICUS",5
"213","1986",34,2756.843865,"K42","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"214","1986",34,501.2443391,"K42","DAPHNIA (DAPHNIA) RETROCURVA",5
"215","1986",34,125.3110848,"K42","EUBOSMINA (EUBOSMINA) COREGONI",5
"216","1986",34,501.2443391,"K42","LEPTODIAPTOMUS MINUTUS",5
"217","1986",34,125.3110848,"K42","SKISTODIAPTOMUS OREGONENSIS",5
"218","1986",34,125.3110848,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",5
"219","1986",34,751.8665086,"K42","MESOCYCLOPS EDAX",5
"220","1986",34,250.6221695,"K42","TROPOCYCLOPS PRASINUS PRASINUS",5
"221","1986",34,1613.309806,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",5
"222","1986",34,941.0973868,"K45","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"223","1986",34,268.8849676,"K45","DAPHNIA (DAPHNIA) RETROCURVA",5
"224","1986",34,403.3274515,"K45","EUBOSMINA (EUBOSMINA) COREGONI",5
"225","1986",34,268.8849676,"K45","SKISTODIAPTOMUS OREGONENSIS",5
"226","1986",34,537.7699353,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",5
"227","1986",34,134.4424838,"K45","MESOCYCLOPS EDAX",5
"228","1986",34,1032.213313,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",5
"229","1986",34,3303.082602,"S15","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"230","1986",34,206.4426626,"S15","DAPHNIA (DAPHNIA) RETROCURVA",5
"231","1986",34,928.9919818,"S15","EUBOSMINA (EUBOSMINA) COREGONI",5
"232","1986",34,103.2213313,"S15","HOLOPEDIUM GIBBERUM",5
"233","1986",34,206.4426626,"S15","DIAPHANOSOMA BIRGEI",5
"234","1986",34,619.3279878,"S15","LEPTODIAPTOMUS MINUTUS",5
"235","1986",34,103.2213313,"S15","EPISCHURA LACUSTRIS",5
"236","1986",34,619.3279878,"S15","MESOCYCLOPS EDAX",5
"237","1986",36,369.4950776,"C6","BOSMINA (BOSMINA) LONGIROSTRIS",5
"238","1986",36,10345.86217,"C6","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"239","1986",36,2401.718004,"C6","DAPHNIA (DAPHNIA) RETROCURVA",5
"240","1986",36,2401.718004,"C6","EUBOSMINA (EUBOSMINA) COREGONI",5
"241","1986",36,738.9901552,"C6","HOLOPEDIUM GIBBERUM",5
"242","1986",36,1847.475388,"C6","DIAPHANOSOMA BIRGEI",5
"243","1986",36,554.2426164,"C6","LEPTODIAPTOMUS MINUTUS",5
"244","1986",36,1108.485233,"C6","SKISTODIAPTOMUS OREGONENSIS",5
"245","1986",36,554.2426164,"C6","DIACYCLOPS BICUSPIDATUS THOMASI",5
"246","1986",36,184.7475388,"C6","ACANTHOCYCLOPS VERNALIS COMPLEX",5
"247","1986",36,1293.232772,"C6","MESOCYCLOPS EDAX",5
"248","1986",36,184.7475388,"C6","TROPOCYCLOPS PRASINUS PRASINUS",5
"249","1986",36,358.3443345,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",5
"250","1986",36,11287.84654,"C9","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"251","1986",36,1433.377338,"C9","DAPHNIA (DAPHNIA) RETROCURVA",5
"252","1986",36,1970.89384,"C9","EUBOSMINA (EUBOSMINA) COREGONI",5
"253","1986",36,358.3443345,"C9","HOLOPEDIUM GIBBERUM",5
"254","1986",36,537.5165018,"C9","DIAPHANOSOMA BIRGEI",5
"255","1986",36,358.3443345,"C9","LEPTODIAPTOMUS MINUTUS",5
"256","1986",36,179.1721673,"C9","SKISTODIAPTOMUS OREGONENSIS",5
"257","1986",36,179.1721673,"C9","EPISCHURA LACUSTRIS",5
"258","1986",36,358.3443345,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",5
"259","1986",36,358.3443345,"C9","MESOCYCLOPS EDAX",5
"260","1986",36,613.0268199,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",5
"261","1986",36,122.605364,"K42","CHYDORUS SPHAERICUS",5
"262","1986",36,1348.659004,"K42","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"263","1986",36,490.4214559,"K42","EUBOSMINA (EUBOSMINA) COREGONI",5
"264","1986",36,122.605364,"K42","HOLOPEDIUM GIBBERUM",5
"265","1986",36,122.605364,"K42","LEPTODIAPTOMUS MINUTUS",5
"266","1986",36,613.0268199,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",5
"267","1986",36,735.6321839,"K42","MESOCYCLOPS EDAX",5
"268","1986",36,122.605364,"K42","TROPOCYCLOPS PRASINUS PRASINUS",5
"269","1986",36,1204.159825,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",5
"270","1986",36,1970.44335,"K45","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"271","1986",36,218.93815,"K45","DAPHNIA (DAPHNIA) RETROCURVA",5
"272","1986",36,656.8144499,"K45","EUBOSMINA (EUBOSMINA) COREGONI",5
"273","1986",36,328.407225,"K45","DIAPHANOSOMA BIRGEI",5
"274","1986",36,218.93815,"K45","LEPTODIAPTOMUS MINUTUS",5
"275","1986",36,875.7525999,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",5
"276","1986",36,437.8762999,"K45","MESOCYCLOPS EDAX",5
"277","1986",36,109.469075,"K45","TROPOCYCLOPS PRASINUS PRASINUS",5
"278","1986",36,323.1452807,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",5
"279","1986",36,107.7150936,"S15","CERIODAPHNIA SP.",5
"280","1986",36,2692.877339,"S15","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"281","1986",36,430.8603743,"S15","DAPHNIA (DAPHNIA) RETROCURVA",5
"282","1986",36,969.4358422,"S15","EUBOSMINA (EUBOSMINA) COREGONI",5
"283","1986",36,430.8603743,"S15","HOLOPEDIUM GIBBERUM",5
"284","1986",36,323.1452807,"S15","DIAPHANOSOMA BIRGEI",5
"285","1986",36,215.4301872,"S15","LEPTODIAPTOMUS MINUTUS",5
"286","1986",36,107.7150936,"S15","SKISTODIAPTOMUS OREGONENSIS",5
"287","1986",36,323.1452807,"S15","DIACYCLOPS BICUSPIDATUS THOMASI",5
"288","1986",36,323.1452807,"S15","MESOCYCLOPS EDAX",5
"289","1986",36,107.7150936,"S15","TROPOCYCLOPS PRASINUS PRASINUS",5
"290","1986",38,1432.536485,"C6","BOSMINA (BOSMINA) LONGIROSTRIS",5
"291","1986",38,143.2536485,"C6","CERIODAPHNIA SP.",5
"292","1986",38,2578.565673,"C6","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"293","1986",38,143.2536485,"C6","DAPHNIA (DAPHNIA) PARVULA",5
"294","1986",38,143.2536485,"C6","DAPHNIA (DAPHNIA) RETROCURVA",5
"295","1986",38,1432.536485,"C6","EUBOSMINA (EUBOSMINA) COREGONI",5
"296","1986",38,573.014594,"C6","DIAPHANOSOMA BIRGEI",5
"297","1986",38,143.2536485,"C6","LEPTODIAPTOMUS MINUTUS",5
"298","1986",38,859.5218909,"C6","SKISTODIAPTOMUS OREGONENSIS",5
"299","1986",38,859.5218909,"C6","DIACYCLOPS BICUSPIDATUS THOMASI",5
"300","1986",38,143.2536485,"C6","ACANTHOCYCLOPS VERNALIS COMPLEX",5
"301","1986",38,429.7609455,"C6","MESOCYCLOPS EDAX",5
"302","1986",38,1108.374384,"C9","BOSMINA (BOSMINA) LONGIROSTRIS",5
"303","1986",38,123.1527094,"C9","CERIODAPHNIA SP.",5
"304","1986",38,123.1527094,"C9","CHYDORUS SPHAERICUS",5
"305","1986",38,615.7635468,"C9","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"306","1986",38,492.6108374,"C9","DAPHNIA (DAPHNIA) RETROCURVA",5
"307","1986",38,1477.832512,"C9","EUBOSMINA (EUBOSMINA) COREGONI",5
"308","1986",38,985.2216749,"C9","DIAPHANOSOMA BIRGEI",5
"309","1986",38,123.1527094,"C9","DAPHNIA SP.",5
"310","1986",38,492.6108374,"C9","SKISTODIAPTOMUS OREGONENSIS",5
"311","1986",38,492.6108374,"C9","DIACYCLOPS BICUSPIDATUS THOMASI",5
"312","1986",38,123.1527094,"C9","ACANTHOCYCLOPS VERNALIS COMPLEX",5
"313","1986",38,123.1527094,"C9","MESOCYCLOPS EDAX",5
"314","1986",38,246.3054187,"C9","TROPOCYCLOPS PRASINUS PRASINUS",5
"315","1986",38,1793.820977,"K42","BOSMINA (BOSMINA) LONGIROSTRIS",5
"316","1986",38,2069.793435,"K42","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"317","1986",38,137.986229,"K42","DAPHNIA (DAPHNIA) RETROCURVA",5
"318","1986",38,275.9724579,"K42","EUBOSMINA (EUBOSMINA) COREGONI",5
"319","1986",38,137.986229,"K42","HOLOPEDIUM GIBBERUM",5
"320","1986",38,137.986229,"K42","DIAPHANOSOMA BIRGEI",5
"321","1986",38,275.9724579,"K42","SKISTODIAPTOMUS OREGONENSIS",5
"322","1986",38,1379.86229,"K42","DIACYCLOPS BICUSPIDATUS THOMASI",5
"323","1986",38,965.9036028,"K42","MESOCYCLOPS EDAX",5
"324","1986",38,137.986229,"K42","TROPOCYCLOPS PRASINUS PRASINUS",5
"325","1986",38,492.7234599,"K45","BOSMINA (BOSMINA) LONGIROSTRIS",5
"326","1986",38,2956.34076,"K45","DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE",5
"327","1986",38,246.36173,"K45","EUBOSMINA (EUBOSMINA) COREGONI",5
"328","1986",38,369.542595,"K45","HOLOPEDIUM GIBBERUM",5
"329","1986",38,246.36173,"K45","DIAPHANOSOMA BIRGEI",5
"330","1986",38,369.542595,"K45","SKISTODIAPTOMUS OREGONENSIS",5
"331","1986",38,862.2660549,"K45","DIACYCLOPS BICUSPIDATUS THOMASI",5
"332","1986",38,246.36173,"K45","MESOCYCLOPS EDAX",5
"333","1986",38,818.0452046,"S15","BOSMINA (BOSMINA) LONGIROSTRIS",5
"334","1986",38,136.3408674,"S15","CHYDORUS SPHAERICUS",5
